row_id,file,line_number,entry_type,speaker_clean,speaker_raw,original_jp,vietnamese,tag_codes,scene_type,notes
7778,H_serihu_tubomi.ks,1645,dialogue,成瀬 蕾 (Tsubomi),蕾,蕾「はーっ…はーっ♡　だって…ほぐさないとあんたのモノ…入らないでしょっ♡　準備できてるの♡」[p],Tsubomi「Haa... Haa...♡ Tại vì... không nới lỏng ra thì thứ đó của anh... đâu có đút vào lọt chứ♡ Em đã chuẩn bị sẵn sàng rồi đây♡」[p],[p],18+_HScene,"Tsubomi cảnh 18+: ngây thơ, rên rỉ, xưng em - anh | Có tag [p] chuyển trang"
7779,H_serihu_tubomi.ks,1653,dialogue,成瀬 蕾 (Tsubomi),蕾,蕾「あっ♡　あぁぁっ♡　いきなり動くのだめ、なのにっ…♡　んぅぅっ♡　や、深いのっ♡」[p],"Tsubomi「A...♡ A a...♡ Tự dưng cử động thế là không được đâu, cơ mà...♡ Ưm ư ư...♡ Kh-Không chịu đâu, sâu quá đi...♡」[p]",[p],18+_HScene,"Tsubomi cảnh 18+: ngây thơ, rên rỉ, xưng em - anh | Có tag [p] chuyển trang"
7780,H_serihu_tubomi.ks,1654,dialogue,日高 舜 (MC),[舜],[舜]「ダメって言いながら、ちゃんと中締め付けてヒクヒクうねってるじゃん」[p],"[舜]「Miệng thì bảo không được, thế mà bên trong lại siết chặt giật giật liên hồi kìa.」[p]","[舜], [p]",18+_HScene,Có tag [p] chuyển trang
7781,H_serihu_tubomi.ks,1655,dialogue,成瀬 蕾 (Tsubomi),蕾,蕾「んんっ♡　はぁ、ああっ♡　だって…体が勝手に…反応しちゃうからぁっ…♡」[p],"Tsubomi「Ưm...♡ Haa, a a...♡ Tại vì... cơ thể cứ tự động... phản ứng lại cơ mà...♡」[p]",[p],18+_HScene,"Tsubomi cảnh 18+: ngây thơ, rên rỉ, xưng em - anh | Có tag [p] chuyển trang"
7782,H_serihu_tubomi.ks,1665,dialogue,日高 舜 (MC),[舜],[舜]「メイドさんなんだから、ご主人様のチンポ甘やかして差し上げますくらい言わないと…！」[p],"[舜]「Là hầu gái thì ít nhất cũng phải nói được câu \""Em sẽ cưng chiều con cu của Chủ nhân\"" chứ...!」[p]","[舜], [p]",18+_HScene,Có tag [p] chuyển trang
7783,H_serihu_tubomi.ks,1666,dialogue,成瀬 蕾 (Tsubomi),蕾,蕾「ひぅっ♡　あっ♡　変態…♡　ご、ご主人様のおちんちん、甘やかして差し上げます…♡」[p],"Tsubomi「Hi ư...♡ A...♡ Đồ biến thái...♡ C-Con cu của Chủ nhân, em sẽ cưng chiều nó ạ...♡」[p]",[p],18+_HScene,"Tsubomi cảnh 18+: ngây thơ, rên rỉ, xưng em - anh | Có tag [p] chuyển trang"
7784,H_serihu_tubomi.ks,1667,dialogue,成瀬 蕾 (Tsubomi),蕾,蕾「蕾のおまんこで…とろとろにしてあげますからね♡　んんっ♡　あぁっ、またおっきくなってる♡」[p],"Tsubomi「Bằng cô bé của Tsubomi... em sẽ làm cho nó tan chảy ra luôn nhé♡ Ưm...♡ A, lại bự lên nữa rồi này♡」[p]",[p],18+_HScene,"Tsubomi cảnh 18+: ngây thơ, rên rỉ, xưng em - anh | Có tag [p] chuyển trang"
7785,H_serihu_tubomi.ks,1677,dialogue,成瀬 蕾 (Tsubomi),蕾,蕾「はーっ♡　はーっ♡　メイドに奥まで挿れたあげく夢中で腰振るなんて…変態なんですね♡」[p],Tsubomi「Hà...♡ Hà...♡ Đút sâu vào trong hầu gái rồi còn say sưa lắc hông thế này... Anh đúng là biến thái mà♡」[p],[p],18+_HScene,"Tsubomi cảnh 18+: ngây thơ, rên rỉ, xưng em - anh | Có tag [p] chuyển trang"
7786,H_serihu_tubomi.ks,1678,dialogue,成瀬 蕾 (Tsubomi),蕾,蕾「あっ♡　くぅぅっ♡　はぁっ♡　はぁっ♡　中、跳ねてるっ…♡　反応しすぎだからぁっ♡」[p],"Tsubomi「A...♡ Ư...♡ Hà...♡ Hà...♡ Bên trong, nảy lên rồi...♡ Anh phản ứng thái quá rồi đấy♡」[p]",[p],18+_HScene,"Tsubomi cảnh 18+: ngây thơ, rên rỉ, xưng em - anh | Có tag [p] chuyển trang"
7787,H_serihu_tubomi.ks,1679,dialogue,成瀬 蕾 (Tsubomi),蕾,蕾「ひあぁぁ♡　くっ…あぁぁっ♡　やっぱりメイドに興奮してるんじゃないの？　変態ご主人様♡」[p],Tsubomi「Hiaa...♡ Ư... a...♡ Quả nhiên là anh hưng phấn với hầu gái đúng không? Ông chủ biến thái♡」[p],[p],18+_HScene,"Tsubomi cảnh 18+: ngây thơ, rên rỉ, xưng em - anh | Có tag [p] chuyển trang"
7788,H_serihu_tubomi.ks,1691,dialogue,成瀬 蕾 (Tsubomi),蕾,蕾「あ゛あ゛っ♡　んんぅっ♡　やっ…弱いトコ、ばっかり…突き上げないでぇっ♡」[p],Tsubomi「A...♡ Ưm...♡ Á... Đừng có... cứ nhắm vào chỗ nhạy cảm... mà thúc lên thế chứ♡」[p],[p],18+_HScene,"Tsubomi cảnh 18+: ngây thơ, rên rỉ, xưng em - anh | Có tag [p] chuyển trang"
7789,H_serihu_tubomi.ks,1692,dialogue,成瀬 蕾 (Tsubomi),蕾,蕾「こ、壊れるっ♡　壊れちゃう…♡　ん゛っ♡　おおっ♡　腰掴んで固定だめっ♡」[p],Tsubomi「H-Hỏng mất...♡ Hỏng mất thôi...♡ Ưm...♡ Ồ...♡ Đừng có giữ chặt hông em lại chứ♡」[p],[p],18+_HScene,"Tsubomi cảnh 18+: ngây thơ, rên rỉ, xưng em - anh | Có tag [p] chuyển trang"
7790,H_serihu_tubomi.ks,1693,dialogue,成瀬 蕾 (Tsubomi),蕾,蕾「ひぅぅっ♡　ゆっくりトントンされて…すぐイッちゃう…！　気持ちいいのキちゃうからぁっ♡」[p],Tsubomi「Hiu...♡ Cứ bị thúc nhè nhẹ thế này... em ra mất thôi...! Khoái cảm ập đến mất rồi♡」[p],[p],18+_HScene,"Tsubomi cảnh 18+: ngây thơ, rên rỉ, xưng em - anh | Có tag [p] chuyển trang"
7791,H_serihu_tubomi.ks,1702,dialogue,成瀬 蕾 (Tsubomi),蕾,蕾「あっ♡　あぁっ♡　揺さぶるの、激しっ…♡　もうっ…ぐちゃぐちゃになっちゃうぅ♡」[p],Tsubomi「A...♡ A...♡ Lắc mạnh quá...♡ Thôi mà... em nát bét ra mất♡」[p],[p],18+_HScene,"Tsubomi cảnh 18+: ngây thơ, rên rỉ, xưng em - anh | Có tag [p] chuyển trang"
7792,H_serihu_tubomi.ks,1703,dialogue,日高 舜 (MC),[舜],[舜]「もう１度掃除し直しになっちゃったなぁ。マットレスもドロドロになりそうだし」[p],"""[舜]「Lại phải dọn dẹp lại từ đầu rồi. Nệm chắc cũng ướt nhẹp hết cả rồi đây.」[p]","[舜], [p]",18+_HScene,Có tag [p] chuyển trang
7793,H_serihu_tubomi.ks,1704,dialogue,成瀬 蕾 (Tsubomi),蕾,蕾「んっ♡　はっ♡　あぁっ♡　だって…[舜]が激しくするからぁっ♡　しょうがないでしょっ♡」[p],Tsubomi「Ưm...♡ Hà...♡ A...♡ Tại vì... [舜] làm mạnh quá mà...♡ Biết làm sao được chứ♡」[p],"[舜], [p]",18+_HScene,"Tsubomi cảnh 18+: ngây thơ, rên rỉ, xưng em - anh | Có tag [p] chuyển trang"
7794,H_serihu_tubomi.ks,1714,dialogue,成瀬 蕾 (Tsubomi),蕾,蕾「くっ♡　ふぅ、はっ、はぁっ♡　あぁっ♡　顔、本気になりすぎ、だからっ…♡」[p],"Tsubomi「Ư...♡ Phù, hà, hà...♡ A...♡ Mặt anh, nghiêm túc quá rồi đấy...♡」[p]",[p],18+_HScene,"Tsubomi cảnh 18+: ngây thơ, rên rỉ, xưng em - anh | Có tag [p] chuyển trang"
7795,H_serihu_tubomi.ks,1715,dialogue,成瀬 蕾 (Tsubomi),蕾,蕾「あんたのオスの顔…私しか知らないんでしょ？　はぅっ♡　あぁっ♡　悪い気はしないかもっ♡」[p],Tsubomi「Khuôn mặt đàn ông này của anh... chỉ có mình em biết thôi đúng không? Háu...♡ A...♡ Cảm giác cũng không tệ đâu♡」[p],[p],18+_HScene,"Tsubomi cảnh 18+: ngây thơ, rên rỉ, xưng em - anh | Có tag [p] chuyển trang"
7796,H_serihu_tubomi.ks,1716,dialogue,成瀬 蕾 (Tsubomi),蕾,蕾「あっ♡　あぁぁっ♡　これからも私にしか見せないでよっ…よそ見禁止だからっ…♡」[p],Tsubomi「A...♡ A...♡ Từ giờ trở đi cũng chỉ được cho mình em thấy thôi đấy... Cấm nhìn người khác...♡」[p],[p],18+_HScene,"Tsubomi cảnh 18+: ngây thơ, rên rỉ, xưng em - anh | Có tag [p] chuyển trang"
7797,H_serihu_tubomi.ks,1726,dialogue,成瀬 蕾 (Tsubomi),蕾,蕾「あっ♡　あぁぁぁっ♡　んんっ♡　私のっ…めちゃくちゃになっちゃってる顔も…あんただけ…」[p],Tsubomi「A...♡ A...♡ Ưm...♡ Khuôn mặt... rối bời này của em... cũng chỉ có anh... 」[p],[p],18+_HScene,"Tsubomi cảnh 18+: ngây thơ, rên rỉ, xưng em - anh | Có tag [p] chuyển trang"
7798,H_serihu_tubomi.ks,1727,dialogue,成瀬 蕾 (Tsubomi),蕾,蕾「独占していいからぁっ♡　他の誰かのこと考えるのもダメなんだからねっ♡　私だけにして…」[p],Tsubomi「Được độc chiếm thôi đấy♡ Không được nghĩ đến ai khác đâu nhé♡ Chỉ mình em thôi...」[p],[p],18+_HScene,"Tsubomi cảnh 18+: ngây thơ, rên rỉ, xưng em - anh | Có tag [p] chuyển trang"
7799,H_serihu_tubomi.ks,1728,dialogue,成瀬 蕾 (Tsubomi),蕾,蕾「約束っ…ああぁぁっ♡　なんで今興奮してんのっ♡　おっきすぎて…壊れちゃうからっ♡」[p],Tsubomi「Hứa đi... A...♡ Sao tự dưng anh lại hưng phấn thế♡ To quá... hỏng mất thôi♡」[p],[p],18+_HScene,"Tsubomi cảnh 18+: ngây thơ, rên rỉ, xưng em - anh | Có tag [p] chuyển trang"
7800,H_serihu_tubomi.ks,1740,dialogue,成瀬 蕾 (Tsubomi),蕾,蕾「ひゃぅぅぅっ♡　んっ♡　おっ、おおおっ♡　腰っ、浮いちゃうぅっ♡　イッちゃう♡」[p],"Tsubomi「Hya...♡ Ưm...♡ Ồ, ồ...♡ Hông em, nảy lên mất...♡ Ra mất thôi♡」[p]",[p],18+_HScene,"Tsubomi cảnh 18+: ngây thơ, rên rỉ, xưng em - anh | Có tag [p] chuyển trang"
7801,H_serihu_tubomi.ks,1741,dialogue,成瀬 蕾 (Tsubomi),蕾,蕾「お腹の奥…すっごく熱くなってるの…♡　はぁ、あっ、あぁっ♡　イク準備、始めてる♡」[p],"Tsubomi「Sâu trong bụng... đang nóng ran lên này...♡ Hà, a, a...♡ Chuẩn bị ra rồi♡」[p]",[p],18+_HScene,"Tsubomi cảnh 18+: ngây thơ, rên rỉ, xưng em - anh | Có tag [p] chuyển trang"
7802,H_serihu_tubomi.ks,1742,dialogue,成瀬 蕾 (Tsubomi),蕾,蕾「あんたのこと…受け入れる準備始めちゃってるのっ♡　勝手に体反応しちゃうぅ♡」[p],Tsubomi「Đang chuẩn bị để tiếp nhận anh rồi đấy♡ Cơ thể cứ tự động phản ứng thôi♡」[p],[p],18+_HScene,"Tsubomi cảnh 18+: ngây thơ, rên rỉ, xưng em - anh | Có tag [p] chuyển trang"
7803,H_serihu_tubomi.ks,1751,dialogue,成瀬 蕾 (Tsubomi),蕾,蕾「美味しいご飯を作って、一緒に食べたあとは…こうやって気持ちいいことでご奉仕するの♡」[p],"Tsubomi「Làm cơm ngon, cùng nhau ăn xong thì... em sẽ hầu hạ anh bằng những chuyện sung sướng thế này đây♡」[p]",[p],18+_HScene,"Tsubomi cảnh 18+: ngây thơ, rên rỉ, xưng em - anh | Có tag [p] chuyển trang"
7804,H_serihu_tubomi.ks,1752,dialogue,成瀬 蕾 (Tsubomi),蕾,蕾「同棲したら、いずれは結婚かぁ♡　こういう新婚生活も悪くないかな～って思うんだけど…♡」[p],"Tsubomi「Sống chung rồi, sớm muộn gì cũng kết hôn nhỉ♡ Cuộc sống tân hôn thế này cũng không tệ đâu ha...♡」[p]",[p],18+_HScene,"Tsubomi cảnh 18+: ngây thơ, rên rỉ, xưng em - anh | Có tag [p] chuyển trang"
7805,H_serihu_tubomi.ks,1753,dialogue,日高 舜 (MC),[舜],[舜]「悪くない…っていうか、めちゃくちゃいいと思う…！」[p],"""[舜]「Không tệ... mà phải nói là tuyệt vời luôn ấy chứ...!」[p]","[舜], [p]",18+_HScene,Có tag [p] chuyển trang
7806,H_serihu_tubomi.ks,1761,dialogue,日高 舜 (MC),[舜],[舜]「同棲してそのまま結婚もいいけど。夢があるのに、結婚してる場合じゃないんじゃないのか？」[p],"""[舜]「Sống chung rồi cứ thế kết hôn cũng tốt. Nhưng em còn có ước mơ mà, đâu phải lúc để kết hôn đúng không?」[p]","[舜], [p]",18+_HScene,Có tag [p] chuyển trang
7807,H_serihu_tubomi.ks,1762,dialogue,成瀬 蕾 (Tsubomi),蕾,蕾「もちろん、夢は絶対叶えるつもりでチャレンジする。だから、いつかの話ってこと…♡」[p],"Tsubomi「Tất nhiên, em sẽ cố gắng hết sức để thực hiện ước mơ. Thế nên, đó là chuyện của sau này cơ...♡」[p]",[p],18+_HScene,"Tsubomi cảnh 18+: ngây thơ, rên rỉ, xưng em - anh | Có tag [p] chuyển trang"
7808,H_serihu_tubomi.ks,1763,dialogue,成瀬 蕾 (Tsubomi),蕾,蕾「でも…もしあんたが、私のことすぐに欲しいから結婚してって言ったら…考えるかも♡」[p],Tsubomi「Nhưng mà... nếu anh nói muốn có em ngay lập tức nên hãy kết hôn đi... thì em sẽ suy nghĩ lại đấy♡」[p],[p],18+_HScene,"Tsubomi cảnh 18+: ngây thơ, rên rỉ, xưng em - anh | Có tag [p] chuyển trang"
7809,H_serihu_tubomi.ks,1771,dialogue,成瀬 蕾 (Tsubomi),蕾,蕾「あと…いっぱいエッチなことしてたら、新しい家族ができちゃうかもしれないし？」[p],"Tsubomi「Với lại... cứ làm chuyện dâm đãng nhiều thế này, biết đâu lại có thêm thành viên mới thì sao?」[p]",[p],18+_HScene,"Tsubomi cảnh 18+: ngây thơ, rên rỉ, xưng em - anh | Có tag [p] chuyển trang"
7810,H_serihu_tubomi.ks,1772,dialogue,成瀬 蕾 (Tsubomi),蕾,蕾「その時は、家庭に入ってもいっかなって思ってる♡　あんたとなら幸せになれそうだし…」[p],"Tsubomi「Lúc đó, em nghĩ lui về chăm lo gia đình cũng được♡ Nếu là với anh thì chắc chắn sẽ hạnh phúc mà...」[p]",[p],18+_HScene,"Tsubomi cảnh 18+: ngây thơ, rên rỉ, xưng em - anh | Có tag [p] chuyển trang"
7811,H_serihu_tubomi.ks,1773,dialogue,成瀬 蕾 (Tsubomi),蕾,蕾「誰にでも言ってるわけじゃないからね？　っていうか…こんなこと思うの、あんたが初めて…」[p],Tsubomi「Không phải với ai em cũng nói thế đâu nhé? Mà phải nói là... anh là người đầu tiên làm em có suy nghĩ này đấy...」[p],[p],18+_HScene,"Tsubomi cảnh 18+: ngây thơ, rên rỉ, xưng em - anh | Có tag [p] chuyển trang"
7812,H_serihu_tubomi.ks,1781,dialogue,成瀬 蕾 (Tsubomi),蕾,蕾「ちゅっ…んんっ♡　ちゅっちゅ…唇、あったかい…♡　んんっ♡　ちゅっちゅ♡」[p],"Tsubomi「Chu... Ưm...♡ Chu chu... Môi anh, ấm quá...♡ Ưm...♡ Chu chu♡」[p]",[p],18+_HScene,"Tsubomi cảnh 18+: ngây thơ, rên rỉ, xưng em - anh | Có tag [p] chuyển trang"
7813,H_serihu_tubomi.ks,1782,dialogue,成瀬 蕾 (Tsubomi),蕾,蕾「今日はいつもよりしつこくしちゃうよ？　だって…私以外を見てほしくないんだもん…」[p],Tsubomi「Hôm nay em sẽ bám dai hơn mọi khi đấy nhé? Tại vì... em không muốn anh nhìn ai khác ngoài em đâu...」[p],[p],18+_HScene,"Tsubomi cảnh 18+: ngây thơ, rên rỉ, xưng em - anh | Có tag [p] chuyển trang"
7814,H_serihu_tubomi.ks,1783,dialogue,成瀬 蕾 (Tsubomi),蕾,蕾「ねぇ、私知ってるよ？　私じゃなくて、他の誰かのこと、まだ気になってるって…」[p],"Tsubomi「Này, em biết hết đấy nhé? Rằng anh vẫn còn đang để tâm đến ai đó khác, không phải em...」[p]",[p],18+_HScene,"Tsubomi cảnh 18+: ngây thơ, rên rỉ, xưng em - anh | Có tag [p] chuyển trang"
7815,H_serihu_tubomi.ks,1793,dialogue,成瀬 蕾 (Tsubomi),蕾,蕾「私のことだけ見て？　私なら、あんたが私にくれる以上の好きの気持ち、渡せるんだからっ」[p],"Tsubomi「Chỉ nhìn mình em thôi được không? Nếu là em, em có thể trao cho anh tình cảm nhiều hơn cả những gì anh dành cho em đấy」[p]",[p],18+_HScene,"Tsubomi cảnh 18+: ngây thơ, rên rỉ, xưng em - anh | Có tag [p] chuyển trang"
7816,H_serihu_tubomi.ks,1794,dialogue,成瀬 蕾 (Tsubomi),蕾,蕾「ちゅっ…♡　ちゅっちゅ♡　ね？　キスだけでも好きって気持ち、伝わるでしょ…？」[p],Tsubomi「Chu...♡ Chu chu♡ Thấy chưa? Chỉ qua nụ hôn thôi anh cũng cảm nhận được tình cảm của em đúng không...?」[p],[p],18+_HScene,"Tsubomi cảnh 18+: ngây thơ, rên rỉ, xưng em - anh | Có tag [p] chuyển trang"
7817,H_serihu_tubomi.ks,1795,dialogue,成瀬 蕾 (Tsubomi),蕾,蕾「はぁっ♡　ちゅ、ちゅっちゅ…まだ他の人のこと忘れられなくてもいいから…早く独占させて♡」[p],"Tsubomi「Hà...♡ Chu, chu chu... Bây giờ anh chưa quên được người khác cũng không sao... nhưng hãy mau để em độc chiếm anh đi♡」[p]",[p],18+_HScene,"Tsubomi cảnh 18+: ngây thơ, rên rỉ, xưng em - anh | Có tag [p] chuyển trang"
7818,H_serihu_tubomi.ks,1805,dialogue,成瀬 蕾 (Tsubomi),蕾,蕾「ちゅぷ、ちゅく、ちゅっちゅっ♡　はぁ、はっ…んんっ♡　キスだけなのに気持ちいい…♡」[p],"Tsubomi「Chụt, chu, chu chu...♡ Hà, hà... Ưm...♡ Chỉ hôn thôi mà cũng sướng quá...♡」[p]",[p],18+_HScene,"Tsubomi cảnh 18+: ngây thơ, rên rỉ, xưng em - anh | Có tag [p] chuyển trang"
7819,H_serihu_tubomi.ks,1806,dialogue,日高 舜 (MC),[舜],[舜]「ふーっ…今日の蕾、めちゃくちゃエロいんだけど…ヤバい…」[p],"""[舜]「Phù... Tsubomi hôm nay, dâm đãng quá đấy... Nguy hiểm thật...」[p]","[舜], [p]",18+_HScene,Có tag [p] chuyển trang
7820,H_serihu_tubomi.ks,1807,dialogue,成瀬 蕾 (Tsubomi),蕾,蕾「ホント？　私…されるばっかりじゃないんだって証明するから♡　骨抜きにしていい？」[p],Tsubomi「Thật á? Em sẽ chứng minh cho anh thấy em không chỉ biết hưởng thụ đâu♡ Em làm anh mê mẩn luôn nhé?」[p],[p],18+_HScene,"Tsubomi cảnh 18+: ngây thơ, rên rỉ, xưng em - anh | Có tag [p] chuyển trang"
7821,H_serihu_tubomi.ks,1819,dialogue,成瀬 蕾 (Tsubomi),蕾,蕾「んぅぅっ♡　ふぅっ♡　ちゅっちゅ♡　ちゅぷっ…♡　ズルい、結局私が夢中になってる…」[p],"Tsubomi「Ưm...♡ Phù...♡ Chu chu♡ Chụt...♡ Gian xảo quá, rốt cuộc lại là em say đắm anh mất rồi...」[p]",[p],18+_HScene,"Tsubomi cảnh 18+: ngây thơ, rên rỉ, xưng em - anh | Có tag [p] chuyển trang"
7822,H_serihu_tubomi.ks,1820,dialogue,成瀬 蕾 (Tsubomi),蕾,蕾「はぁ…キスだけなのに…体、熱くなってきちゃった♡　今日は私がリードする気だったのに」[p],Tsubomi「Hà... Mới chỉ hôn thôi mà... người đã nóng ran lên rồi♡ Rõ ràng hôm nay em định chủ động cơ mà」[p],[p],18+_HScene,"Tsubomi cảnh 18+: ngây thơ, rên rỉ, xưng em - anh | Có tag [p] chuyển trang"
